country,year,sex,age,suicides,population,suicides_p100k,country_year,HDI, gdp_year,gdp_per_capita,generation
Italy,2011,male,5-14 years,4,2864380,0,Italy2011,0.873,2.27629E+12,40210,Generation Z
Italy,2011,female,5-14 years,2,2705018,0,Italy2011,0.873,2.27629E+12,40210,Generation Z
Jamaica,2011,male,75+ years,4,49098,8,Jamaica2011,0.727,14439910353,5552,Silent
Jamaica,2011,male,55-74 years,11,164711,7,Jamaica2011,0.727,14439910353,5552,Boomers
Jamaica,2011,male,35-54 years,14,331288,4,Jamaica2011,0.727,14439910353,5552,Generation X
Jamaica,2011,male,25-34 years,7,206750,3,Jamaica2011,0.727,14439910353,5552,Millenials
Jamaica,2011,male,15-24 years,5,274128,2,Jamaica2011,0.727,14439910353,5552,Millenials
Jamaica,2011,female,5-14 years,3,252024,1,Jamaica2011,0.727,14439910353,5552,Generation Z
Jamaica,2011,male,5-14 years,3,263900,1,Jamaica2011,0.727,14439910353,5552,Generation Z
Jamaica,2011,female,55-74 years,1,168398,1,Jamaica2011,0.727,14439910353,5552,Boomers
Jamaica,2011,female,15-24 years,1,262579,0,Jamaica2011,0.727,14439910353,5552,Millenials
Jamaica,2011,female,35-54 years,1,346487,0,Jamaica2011,0.727,14439910353,5552,Generation X
Jamaica,2011,female,25-34 years,0,218242,0,Jamaica2011,0.727,14439910353,5552,Millenials
Jamaica,2011,female,75+ years,0,63432,0,Jamaica2011,0.727,14439910353,5552,Silent
Japan,2011,male,55-74 years,6858,16343000,42,Japan2011,0.886,6.15746E+12,50919,Boomers
Japan,2011,male,35-54 years,6975,17224000,41,Japan2011,0.886,6.15746E+12,50919,Generation X
Japan,2011,male,75+ years,2188,5570000,39,Japan2011,0.886,6.15746E+12,50919,Silent
Japan,2011,male,25-34 years,2404,7588000,32,Japan2011,0.886,6.15746E+12,50919,Millenials
Japan,2011,male,15-24 years,1304,6246000,21,Japan2011,0.886,6.15746E+12,50919,Millenials
Japan,2011,female,75+ years,1754,9092000,19,Japan2011,0.886,6.15746E+12,50919,Silent
Japan,2011,female,55-74 years,2883,17447000,17,Japan2011,0.886,6.15746E+12,50919,Boomers
Japan,2011,female,35-54 years,2598,16861000,15,Japan2011,0.886,6.15746E+12,50919,Generation X
Japan,2011,female,25-34 years,1112,7314000,15,Japan2011,0.886,6.15746E+12,50919,Millenials
Japan,2011,female,15-24 years,616,5931000,10,Japan2011,0.886,6.15746E+12,50919,Millenials
Japan,2011,male,5-14 years,52,5792000,1,Japan2011,0.886,6.15746E+12,50919,Generation Z
Japan,2011,female,5-14 years,22,5519000,0,Japan2011,0.886,6.15746E+12,50919,Generation Z
Kazakhstan,2011,male,25-34 years,778,1344771,58,Kazakhstan2011,0.772,1.92627E+11,12969,Millenials
Kazakhstan,2011,male,75+ years,64,119954,53,Kazakhstan2011,0.772,1.92627E+11,12969,Silent
Kazakhstan,2011,male,35-54 years,1062,2062451,51,Kazakhstan2011,0.772,1.92627E+11,12969,Generation X
Kazakhstan,2011,male,55-74 years,358,831202,43,Kazakhstan2011,0.772,1.92627E+11,12969,Boomers
Kazakhstan,2011,male,15-24 years,493,1526023,32,Kazakhstan2011,0.772,1.92627E+11,12969,Millenials
Kazakhstan,2011,female,75+ years,44,273217,16,Kazakhstan2011,0.772,1.92627E+11,12969,Silent
Kazakhstan,2011,female,15-24 years,171,1514356,11,Kazakhstan2011,0.772,1.92627E+11,12969,Millenials
Kazakhstan,2011,female,25-34 years,128,1367342,9,Kazakhstan2011,0.772,1.92627E+11,12969,Millenials
Kazakhstan,2011,female,35-54 years,166,2253866,7,Kazakhstan2011,0.772,1.92627E+11,12969,Generation X
Kazakhstan,2011,female,55-74 years,78,1172197,7,Kazakhstan2011,0.772,1.92627E+11,12969,Boomers
Kazakhstan,2011,male,5-14 years,38,1218724,3,Kazakhstan2011,0.772,1.92627E+11,12969,Generation Z
Kazakhstan,2011,female,5-14 years,21,1169247,2,Kazakhstan2011,0.772,1.92627E+11,12969,Generation Z
Kuwait,2011,female,25-34 years,6,354327,2,Kuwait2011,0.812,1.54028E+11,46203,Millenials
Kuwait,2011,male,55-74 years,2,128263,2,Kuwait2011,0.812,1.54028E+11,46203,Boomers
Kuwait,2011,male,15-24 years,4,260399,2,Kuwait2011,0.812,1.54028E+11,46203,Millenials
Kuwait,2011,male,25-34 years,9,614348,1,Kuwait2011,0.812,1.54028E+11,46203,Millenials
Kuwait,2011,female,5-14 years,3,230439,1,Kuwait2011,0.812,1.54028E+11,46203,Generation Z
Kuwait,2011,male,35-54 years,9,777932,1,Kuwait2011,0.812,1.54028E+11,46203,Generation X
Kuwait,2011,female,35-54 years,4,396994,1,Kuwait2011,0.812,1.54028E+11,46203,Generation X
Kuwait,2011,female,15-24 years,2,232768,1,Kuwait2011,0.812,1.54028E+11,46203,Millenials
Kuwait,2011,male,5-14 years,2,242095,1,Kuwait2011,0.812,1.54028E+11,46203,Generation Z
Kuwait,2011,female,55-74 years,0,77462,0,Kuwait2011,0.812,1.54028E+11,46203,Boomers
Kuwait,2011,female,75+ years,0,9934,0,Kuwait2011,0.812,1.54028E+11,46203,Silent
Kuwait,2011,male,75+ years,0,8737,0,Kuwait2011,0.812,1.54028E+11,46203,Silent
Kyrgyzstan,2011,male,35-54 years,135,603067,22,Kyrgyzstan2011,0.639,6197766119,1273,Generation X
Kyrgyzstan,2011,male,75+ years,8,37633,21,Kyrgyzstan2011,0.639,6197766119,1273,Silent
Kyrgyzstan,2011,male,25-34 years,92,440462,21,Kyrgyzstan2011,0.639,6197766119,1273,Millenials
Kyrgyzstan,2011,male,55-74 years,36,196311,18,Kyrgyzstan2011,0.639,6197766119,1273,Boomers
Kyrgyzstan,2011,male,15-24 years,82,591049,14,Kyrgyzstan2011,0.639,6197766119,1273,Millenials
Kyrgyzstan,2011,female,15-24 years,47,580711,8,Kyrgyzstan2011,0.639,6197766119,1273,Millenials
Kyrgyzstan,2011,female,75+ years,5,65298,8,Kyrgyzstan2011,0.639,6197766119,1273,Silent
Kyrgyzstan,2011,female,25-34 years,18,434790,4,Kyrgyzstan2011,0.639,6197766119,1273,Millenials
Kyrgyzstan,2011,female,35-54 years,24,641700,4,Kyrgyzstan2011,0.639,6197766119,1273,Generation X
Kyrgyzstan,2011,female,55-74 years,9,248599,4,Kyrgyzstan2011,0.639,6197766119,1273,Boomers
Kyrgyzstan,2011,male,5-14 years,10,525127,2,Kyrgyzstan2011,0.639,6197766119,1273,Generation Z
Kyrgyzstan,2011,female,5-14 years,5,505791,1,Kyrgyzstan2011,0.639,6197766119,1273,Generation Z
Latvia,2011,male,75+ years,35,44766,78,Latvia2011,0.812,28223552825,14447,Silent
Latvia,2011,male,55-74 years,99,187046,53,Latvia2011,0.812,28223552825,14447,Boomers
Latvia,2011,male,35-54 years,137,278936,49,Latvia2011,0.812,28223552825,14447,Generation X
Latvia,2011,male,25-34 years,56,142828,39,Latvia2011,0.812,28223552825,14447,Millenials
Latvia,2011,male,15-24 years,38,137623,28,Latvia2011,0.812,28223552825,14447,Millenials
Latvia,2011,female,75+ years,22,122500,18,Latvia2011,0.812,28223552825,14447,Silent
Latvia,2011,female,55-74 years,21,279774,8,Latvia2011,0.812,28223552825,14447,Boomers
Latvia,2011,female,25-34 years,9,139013,6,Latvia2011,0.812,28223552825,14447,Millenials
Latvia,2011,female,35-54 years,18,302492,6,Latvia2011,0.812,28223552825,14447,Generation X
Latvia,2011,female,15-24 years,5,131378,4,Latvia2011,0.812,28223552825,14447,Millenials
Latvia,2011,female,5-14 years,0,91316,0,Latvia2011,0.812,28223552825,14447,Generation Z
Latvia,2011,male,5-14 years,0,95939,0,Latvia2011,0.812,28223552825,14447,Generation Z
Lithuania,2011,male,35-54 years,349,420391,83,Lithuania2011,0.831,43476873413,15097,Generation X
Lithuania,2011,male,55-74 years,213,262391,81,Lithuania2011,0.831,43476873413,15097,Boomers
Lithuania,2011,male,75+ years,56,74328,75,Lithuania2011,0.831,43476873413,15097,Silent
Lithuania,2011,male,25-34 years,124,189937,65,Lithuania2011,0.831,43476873413,15097,Millenials
Lithuania,2011,male,15-24 years,74,217769,34,Lithuania2011,0.831,43476873413,15097,Millenials
Lithuania,2011,female,75+ years,38,179526,21,Lithuania2011,0.831,43476873413,15097,Silent
Lithuania,2011,female,55-74 years,68,378929,18,Lithuania2011,0.831,43476873413,15097,Boomers
Lithuania,2011,female,35-54 years,67,460566,15,Lithuania2011,0.831,43476873413,15097,Generation X
Lithuania,2011,female,25-34 years,17,187312,9,Lithuania2011,0.831,43476873413,15097,Millenials
Lithuania,2011,female,15-24 years,10,207726,5,Lithuania2011,0.831,43476873413,15097,Millenials
Lithuania,2011,female,5-14 years,1,146411,1,Lithuania2011,0.831,43476873413,15097,Generation Z
Lithuania,2011,male,5-14 years,1,154519,1,Lithuania2011,0.831,43476873413,15097,Generation Z
Luxembourg,2011,male,75+ years,4,12991,31,Luxembourg2011,0.888,60004630234,122729,Silent
Luxembourg,2011,male,35-54 years,20,82530,24,Luxembourg2011,0.888,60004630234,122729,Generation X
Luxembourg,2011,female,75+ years,5,21428,23,Luxembourg2011,0.888,60004630234,122729,Silent
Luxembourg,2011,male,55-74 years,7,47058,15,Luxembourg2011,0.888,60004630234,122729,Boomers
Luxembourg,2011,male,25-34 years,4,37499,11,Luxembourg2011,0.888,60004630234,122729,Millenials
Luxembourg,2011,female,15-24 years,3,30482,10,Luxembourg2011,0.888,60004630234,122729,Millenials
Luxembourg,2011,female,35-54 years,6,79200,8,Luxembourg2011,0.888,60004630234,122729,Generation X
Luxembourg,2011,male,15-24 years,2,31906,6,Luxembourg2011,0.888,60004630234,122729,Millenials
Luxembourg,2011,female,55-74 years,3,48023,6,Luxembourg2011,0.888,60004630234,122729,Boomers
Luxembourg,2011,female,25-34 years,1,37231,3,Luxembourg2011,0.888,60004630234,122729,Millenials
Luxembourg,2011,female,5-14 years,0,29358,0,Luxembourg2011,0.888,60004630234,122729,Generation Z
Luxembourg,2011,male,5-14 years,0,31212,0,Luxembourg2011,0.888,60004630234,122729,Generation Z
Maldives,2011,male,5-14 years,1,30136,3,Maldives2011,0.69,2774351760,8135,Generation Z
Maldives,2011,male,25-34 years,1,48207,2,Maldives2011,0.69,2774351760,8135,Millenials
Maldives,2011,female,15-24 years,0,38483,0,Maldives2011,0.69,2774351760,8135,Millenials
Maldives,2011,female,25-34 years,0,33114,0,Maldives2011,0.69,2774351760,8135,Millenials
Maldives,2011,female,35-54 years,0,36341,0,Maldives2011,0.69,2774351760,8135,Generation X
Maldives,2011,female,5-14 years,0,28689,0,Maldives2011,0.69,2774351760,8135,Generation Z
Maldives,2011,female,55-74 years,0,12507,0,Maldives2011,0.69,2774351760,8135,Boomers
Maldives,2011,female,75+ years,0,2370,0,Maldives2011,0.69,2774351760,8135,Silent
Maldives,2011,male,15-24 years,0,50597,0,Maldives2011,0.69,2774351760,8135,Millenials
Maldives,2011,male,35-54 years,0,44123,0,Maldives2011,0.69,2774351760,8135,Generation X
Maldives,2011,male,55-74 years,0,13188,0,Maldives2011,0.69,2774351760,8135,Boomers
Maldives,2011,male,75+ years,0,3263,0,Maldives2011,0.69,2774351760,8135,Silent
Malta,2011,male,35-54 years,9,56411,16,Malta2011,0.822,9507645260,23984,Generation X
Malta,2011,male,25-34 years,4,31295,13,Malta2011,0.822,9507645260,23984,Millenials
Malta,2011,male,15-24 years,3,28714,10,Malta2011,0.822,9507645260,23984,Millenials
Malta,2011,male,55-74 years,4,48074,8,Malta2011,0.822,9507645260,23984,Boomers
Malta,2011,female,15-24 years,0,27130,0,Malta2011,0.822,9507645260,23984,Millenials
Malta,2011,female,25-34 years,0,29205,0,Malta2011,0.822,9507645260,23984,Millenials
Malta,2011,female,35-54 years,0,54987,0,Malta2011,0.822,9507645260,23984,Generation X
Malta,2011,female,5-14 years,0,20542,0,Malta2011,0.822,9507645260,23984,Generation Z
Malta,2011,female,55-74 years,0,50691,0,Malta2011,0.822,9507645260,23984,Boomers
Malta,2011,female,75+ years,0,17111,0,Malta2011,0.822,9507645260,23984,Silent
Malta,2011,male,5-14 years,0,21524,0,Malta2011,0.822,9507645260,23984,Generation Z
Malta,2011,male,75+ years,0,10739,0,Malta2011,0.822,9507645260,23984,Silent
Mauritius,2011,male,25-34 years,28,101278,28,Mauritius2011,0.762,11518393367,9817,Millenials
Mauritius,2011,male,75+ years,3,12837,23,Mauritius2011,0.762,11518393367,9817,Silent
Mauritius,2011,male,35-54 years,40,182167,22,Mauritius2011,0.762,11518393367,9817,Generation X
Mauritius,2011,male,15-24 years,13,101183,13,Mauritius2011,0.762,11518393367,9817,Millenials
Mauritius,2011,male,55-74 years,11,85760,13,Mauritius2011,0.762,11518393367,9817,Boomers
Mauritius,2011,female,15-24 years,10,99022,10,Mauritius2011,0.762,11518393367,9817,Millenials
Mauritius,2011,female,25-34 years,5,100904,5,Mauritius2011,0.762,11518393367,9817,Millenials
Mauritius,2011,female,55-74 years,3,98036,3,Mauritius2011,0.762,11518393367,9817,Boomers
Mauritius,2011,female,35-54 years,4,185299,2,Mauritius2011,0.762,11518393367,9817,Generation X
Mauritius,2011,female,5-14 years,1,90807,1,Mauritius2011,0.762,11518393367,9817,Generation Z
Mauritius,2011,female,75+ years,0,22119,0,Mauritius2011,0.762,11518393367,9817,Silent
Mauritius,2011,male,5-14 years,0,93940,0,Mauritius2011,0.762,11518393367,9817,Generation Z
Mexico,2011,male,75+ years,156,1236980,13,Mexico2011,0.748,1.18049E+12,10965,Silent
Mexico,2011,male,15-24 years,1308,11318362,12,Mexico2011,0.748,1.18049E+12,10965,Millenials
Mexico,2011,male,25-34 years,1024,9792087,10,Mexico2011,0.748,1.18049E+12,10965,Millenials
Mexico,2011,male,35-54 years,1326,13558864,10,Mexico2011,0.748,1.18049E+12,10965,Generation X
Mexico,2011,male,55-74 years,533,5562736,10,Mexico2011,0.748,1.18049E+12,10965,Boomers
Mexico,2011,female,15-24 years,439,10955599,4,Mexico2011,0.748,1.18049E+12,10965,Millenials
Mexico,2011,female,25-34 years,225,9731711,2,Mexico2011,0.748,1.18049E+12,10965,Millenials
Mexico,2011,female,35-54 years,222,14331297,2,Mexico2011,0.748,1.18049E+12,10965,Generation X
Mexico,2011,female,55-74 years,72,5967658,1,Mexico2011,0.748,1.18049E+12,10965,Boomers
Mexico,2011,male,5-14 years,140,11975964,1,Mexico2011,0.748,1.18049E+12,10965,Generation Z
Mexico,2011,female,5-14 years,107,11496698,1,Mexico2011,0.748,1.18049E+12,10965,Generation Z
Mexico,2011,female,75+ years,6,1727144,0,Mexico2011,0.748,1.18049E+12,10965,Silent
Netherlands,2011,male,35-54 years,504,2459735,20,Netherlands2011,0.919,8.93757E+11,56667,Generation X
Netherlands,2011,male,75+ years,91,455083,20,Netherlands2011,0.919,8.93757E+11,56667,Silent
Netherlands,2011,male,55-74 years,316,1813398,17,Netherlands2011,0.919,8.93757E+11,56667,Boomers
Netherlands,2011,male,25-34 years,138,1010996,14,Netherlands2011,0.919,8.93757E+11,56667,Millenials
Netherlands,2011,female,55-74 years,161,1847013,9,Netherlands2011,0.919,8.93757E+11,56667,Boomers
Netherlands,2011,female,35-54 years,210,2433362,9,Netherlands2011,0.919,8.93757E+11,56667,Generation X
Netherlands,2011,male,15-24 years,85,1039605,8,Netherlands2011,0.919,8.93757E+11,56667,Millenials
Netherlands,2011,female,25-34 years,63,1002441,6,Netherlands2011,0.919,8.93757E+11,56667,Millenials
Netherlands,2011,female,75+ years,40,724633,6,Netherlands2011,0.919,8.93757E+11,56667,Silent
Netherlands,2011,female,15-24 years,38,1004949,4,Netherlands2011,0.919,8.93757E+11,56667,Millenials
Netherlands,2011,male,5-14 years,3,1013127,0,Netherlands2011,0.919,8.93757E+11,56667,Generation Z
Netherlands,2011,female,5-14 years,1,967820,0,Netherlands2011,0.919,8.93757E+11,56667,Generation Z
New Zealand,2011,male,15-24 years,96,330920,29,New Zealand2011,0.907,1.68462E+11,41184,Millenials
New Zealand,2011,male,25-34 years,70,277600,25,New Zealand2011,0.907,1.68462E+11,41184,Millenials
New Zealand,2011,male,35-54 years,129,586950,22,New Zealand2011,0.907,1.68462E+11,41184,Generation X
New Zealand,2011,male,75+ years,19,110720,17,New Zealand2011,0.907,1.68462E+11,41184,Silent
New Zealand,2011,male,55-74 years,60,399890,15,New Zealand2011,0.907,1.68462E+11,41184,Boomers
New Zealand,2011,female,15-24 years,33,311490,11,New Zealand2011,0.907,1.68462E+11,41184,Millenials
New Zealand,2011,female,25-34 years,19,288510,7,New Zealand2011,0.907,1.68462E+11,41184,Millenials
New Zealand,2011,female,35-54 years,34,633580,5,New Zealand2011,0.907,1.68462E+11,41184,Generation X
New Zealand,2011,female,75+ years,8,150850,5,New Zealand2011,0.907,1.68462E+11,41184,Silent
New Zealand,2011,female,55-74 years,19,419820,5,New Zealand2011,0.907,1.68462E+11,41184,Boomers
New Zealand,2011,female,5-14 years,3,283270,1,New Zealand2011,0.907,1.68462E+11,41184,Generation Z
New Zealand,2011,male,5-14 years,3,296860,1,New Zealand2011,0.907,1.68462E+11,41184,Generation Z
Nicaragua,2011,male,25-34 years,82,490946,17,Nicaragua2011,0.623,9774316692,1888,Millenials
Nicaragua,2011,male,75+ years,7,47848,15,Nicaragua2011,0.623,9774316692,1888,Silent
Nicaragua,2011,male,15-24 years,88,615256,14,Nicaragua2011,0.623,9774316692,1888,Millenials
Nicaragua,2011,male,55-74 years,29,208944,14,Nicaragua2011,0.623,9774316692,1888,Boomers
Nicaragua,2011,male,35-54 years,61,539194,11,Nicaragua2011,0.623,9774316692,1888,Generation X
Nicaragua,2011,female,15-24 years,54,593303,9,Nicaragua2011,0.623,9774316692,1888,Millenials
Nicaragua,2011,female,25-34 years,13,508442,3,Nicaragua2011,0.623,9774316692,1888,Millenials
Nicaragua,2011,female,55-74 years,6,250720,2,Nicaragua2011,0.623,9774316692,1888,Boomers
Nicaragua,2011,female,35-54 years,11,616933,2,Nicaragua2011,0.623,9774316692,1888,Generation X
Nicaragua,2011,female,5-14 years,9,603810,1,Nicaragua2011,0.623,9774316692,1888,Generation Z
Nicaragua,2011,male,5-14 years,9,637235,1,Nicaragua2011,0.623,9774316692,1888,Generation Z
Nicaragua,2011,female,75+ years,0,65290,0,Nicaragua2011,0.623,9774316692,1888,Silent
Norway,2011,male,75+ years,36,137152,26,Norway2011,0.941,4.98832E+11,107430,Silent
Norway,2011,male,35-54 years,161,715422,23,Norway2011,0.941,4.98832E+11,107430,Generation X
Norway,2011,male,25-34 years,73,326867,22,Norway2011,0.941,4.98832E+11,107430,Millenials
Norway,2011,male,55-74 years,103,495066,21,Norway2011,0.941,4.98832E+11,107430,Boomers
Norway,2011,male,15-24 years,58,332779,17,Norway2011,0.941,4.98832E+11,107430,Millenials
Norway,2011,female,35-54 years,72,678645,11,Norway2011,0.941,4.98832E+11,107430,Generation X
Norway,2011,female,55-74 years,39,499653,8,Norway2011,0.941,4.98832E+11,107430,Boomers
Norway,2011,female,25-34 years,23,313943,7,Norway2011,0.941,4.98832E+11,107430,Millenials
Norway,2011,female,15-24 years,20,316334,6,Norway2011,0.941,4.98832E+11,107430,Millenials
Norway,2011,female,75+ years,6,214592,3,Norway2011,0.941,4.98832E+11,107430,Silent
Norway,2011,female,5-14 years,4,299327,1,Norway2011,0.941,4.98832E+11,107430,Generation Z
Norway,2011,male,5-14 years,3,313520,1,Norway2011,0.941,4.98832E+11,107430,Generation Z
Panama,2011,male,75+ years,10,47764,21,Panama2011,0.759,34686224300,10403,Silent
Panama,2011,male,35-54 years,46,452407,10,Panama2011,0.759,34686224300,10403,Generation X
Panama,2011,male,55-74 years,18,196346,9,Panama2011,0.759,34686224300,10403,Boomers
Panama,2011,male,15-24 years,29,323984,9,Panama2011,0.759,34686224300,10403,Millenials
Panama,2011,male,25-34 years,22,294852,7,Panama2011,0.759,34686224300,10403,Millenials
Panama,2011,female,15-24 years,9,314086,3,Panama2011,0.759,34686224300,10403,Millenials
Panama,2011,female,25-34 years,3,288330,1,Panama2011,0.759,34686224300,10403,Millenials
Panama,2011,female,55-74 years,2,207735,1,Panama2011,0.759,34686224300,10403,Boomers
Panama,2011,female,35-54 years,4,453917,1,Panama2011,0.759,34686224300,10403,Generation X
Panama,2011,female,5-14 years,1,342739,0,Panama2011,0.759,34686224300,10403,Generation Z
Panama,2011,female,75+ years,0,56277,0,Panama2011,0.759,34686224300,10403,Silent
Panama,2011,male,5-14 years,0,355754,0,Panama2011,0.759,34686224300,10403,Generation Z
Paraguay,2011,male,75+ years,9,57390,16,Paraguay2011,0.671,25099681461,4474,Silent
Paraguay,2011,male,15-24 years,84,660879,13,Paraguay2011,0.671,25099681461,4474,Millenials
Paraguay,2011,male,25-34 years,57,518996,11,Paraguay2011,0.671,25099681461,4474,Millenials
Paraguay,2011,male,35-54 years,47,622380,8,Paraguay2011,0.671,25099681461,4474,Generation X
Paraguay,2011,male,55-74 years,18,300442,6,Paraguay2011,0.671,25099681461,4474,Boomers
